"FECHASIN"|"VLRPRIMAPAG"|"VLRPRISUSCR"|"VLRASEGU"|"VLRASEGU_ORIG"|"VLRPAGADO."|"VLRSININCUR"|"VLRDEDUCIBLE"|"VLRRECOBRO"|"VLRRSVACONSTIAMP"|"VLRRSVAPAGAMP"|"FECPAGOAMP"|"ESTADO_FINAL"|"COBERTURA_FINAL"
2018-01-23|1340000|1340000|44660000|44660000|12924213|12924213|3342231|0|44660000|2098091|NA|"Avisado"|"PPD"
2018-01-23|857824|1470559|3e+09|3e+09|408458|408458|781242|0|2754597|0|20180220|"Pagado"|"PPD"
2018-01-23|1434897|961691|3e+09|3e+09|1001554|1001554|1041708|0|699503|0|20180222|"Pagado"|"PPD"
2018-01-23|317622|317622|3e+09|3e+09|0|0|781242|0|867666|0|NA|"Desistido"|"PPH"
2018-01-23|2105210|3608930|7e+08|7e+08|33996925|33996925|10354915|0|128573|0|20180727|"Pagado"|"PPD"
2018-01-23|4280870|4280870|110900000|110900000|1182352|1182352|2083728|0|110900000|1182352|NA|"Avisado"|"PPH"
2018-01-23|3337876|5460303|1.5e+09|1.5e+09|1613288|1613288|3124968|0|2098091|0|20180312|"Pagado"|"PPD"
2018-01-23|5523821|12744133|83900000|83900000|62974|399108|1562484|0|83900000|2098091|20180207|"Avisado"|"PPD"
2018-01-23|747946|536751|4e+09|4e+09|2727507|2727507|1562484|0|2098091|0|20180223|"Pagado"|"PPD"
2018-01-23|388237|776479|18400000|18400000|2424118|8606518|5180796|0|18400000|1441585|20180214|"Avisado"|"PPD"
2018-01-23|274453|1097800|38600000|38600000|1786874|1786874|1562484|0|38600000|2098091|NA|"Avisado"|"PPD"
2018-01-23|4910413|11942227|1e+09|1e+09|0|4040000|0|0|4040000|4040000|NA|"Avisado"|"RC PERS"
2018-01-23|713681|8564117|494202272|494202272|4321316|4321316|0|0|494202272|4321316|NA|"Avisado"|"RC PERS"
2018-01-23|892035|1784067|63490000|63490000|2664473|2664473|0|0|63490000|1524171|NA|"Avisado"|"PPH"
2018-01-23|1846654|908998|1.5e+09|1.5e+09|726900|726900|0|0|1558978|0|20180626|"Pagado"|"RC BIENES"
2018-01-23|6838397|14307305|2.5e+08|2.5e+08|4848932|4848932|3124968|0|2098091|0|20180704|"Pagado"|"PPD"
2018-01-23|1113530|1113530|14900000|14900000|287724|287724|0|0|14900000|666800|NA|"Avisado"|"RC BIENES"
2018-01-23|1365000|1365000|32400000|32400000|1162942|1162942|1562484|0|2098091|0|20180221|"Pagado"|"PPD"
2018-01-23|3505600|3505600|7e+08|7e+08|159077400|159077400|0|0|156500000|0|20180530|"Pagado"|"PTH"
2018-01-23|672694|8072339|344719424|344719424|619930|619930|0|0|344719424|619930|NA|"Avisado"|"PPD"
2018-01-23|710641|1218241|42300000|42300000|2378610|2378610|0|0|2338000|0|20180509|"Pagado"|"RC BIENES"
2018-01-23|3760659|3760659|3e+09|3e+09|0|0|0|0|2338000|0|NA|"Desistido"|"RC BIENES"
2018-01-23|1340000|1340000|37940000|37940000|373500|373500|0|0|373500|0|20180711|"Pagado"|"PTH"
2018-01-23|2189000|2189000|3e+09|3e+09|3280478|3280478|2343726|0|2098091|0|20180313|"Pagado"|"PPD"
2018-01-23|1365000|1365000|30990000|30990000|2267579|2267579|1562484|0|2098091|0|20180217|"Pagado"|"PPD"
2018-01-23|6777381|27496086|7.5e+08|7.5e+08|14177594|14177594|1669207|0|7.5e+08|2098091|NA|"Avisado"|"PPD"
2018-01-23|291662|489920|3e+07|3e+07|5630817|5630817|1562484|0|2098091|0|20180226|"Pagado"|"PPD"
2018-01-23|1353538|1353538|40064000|40064000|2162902|2162902|546450|0|40064000|699503|NA|"Avisado"|"PPD"
2018-01-23|2886999|908994|3e+09|3e+09|0|0|940000|0|873764|0|NA|"Desistido"|"PPH"
2018-01-23|1656239|2484359|5e+07|5e+07|656506|656506|0|0|2338000|0|20180525|"Pagado"|"RC BIENES"
2018-01-23|1795000|1795000|86632000|86632000|3049768|3049768|781242|0|2754597|0|20180919|"Pagado"|"PPD"
2018-01-23|3351358|908988|2e+09|2e+09|3919147|3919147|1562484|0|2098091|0|20180226|"Pagado"|"PPD"
2018-01-23|1366500|1366500|1.5e+09|1.5e+09|8237682|8237682|830166|0|7471494|0|20180619|"Pagado"|"PTH"
2018-01-23|1390000|1390000|56990000|56990000|2463030|2463030|2343726|0|2098091|0|20181123|"Pagado"|"PPD"
2018-01-23|1365000|1365000|32400000|32400000|1511597|1511597|1562484|0|2098091|0|20180817|"Pagado"|"PPD"
2018-01-24|291669|696602|3e+09|3e+09|581532|581532|0|0|2338000|0|20180326|"Pagado"|"RC BIENES"
2018-01-24|8757471|21790552|7.5e+08|7.5e+08|1139670|1139670|1562484|0|867666|0|20181031|"Pagado"|"PPH"
2018-01-24|3634321|2694899|1.5e+09|1.5e+09|297015|297015|260466|0|1.5e+09|699503|NA|"Avisado"|"PPD"
2018-01-24|375377|1501500|3.5e+07|3.5e+07|2343381|2343381|1562484|0|2098091|0|20180302|"Pagado"|"PPD"
2018-01-24|0|5856814|103647840|103647840|0|3073058|0|0|103647840|1402800|20180214|"Pagado"|"RC BIENES"
2018-01-24|1533918|823276|1.5e+09|1.5e+09|345000|345000|0|0|345000|0|20180824|"Pagado"|"PTH"
2018-01-24|1286449|862710|1e+09|1e+09|4773941|4773941|1562484|0|2496728|0|20180426|"Pagado"|"PPD"
2018-01-24|1365000|1365000|41720000|41720000|0|0|0|0|4040000|0|NA|"Desistido"|"RC PERS"
2018-01-24|2189497|2189497|72500000|72500000|1568529|1568529|0|0|2338000|0|20180828|"Pagado"|"RC BIENES"
2018-01-24|1468461|1468461|12900000|12900000|166453|166453|7031178|0|934244|0|20180518|"Pagado"|"PPD"
2018-01-24|414998|830000|3e+09|3e+09|4000000|4000000|0|0|3e+09|4000000|NA|"Avisado"|"RC BIENES"
2018-01-24|1226680|1226680|3e+09|3e+09|8236759|8236759|1089083|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-24|284555|3414715|129088672|129088672|4321316|4321316|0|0|129088672|4321316|NA|"Avisado"|"RC PERS"
2018-01-24|291662|668300|3e+09|3e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-01-24|9218053|27073042|7.5e+08|7.5e+08|7066128|7066128|1715541|0|7.5e+08|2098091|NA|"Avisado"|"PPD"
2018-01-24|1928001|2570667|3e+09|3e+09|0|0|0|0|2338000|0|NA|"Desistido"|"RC BIENES"
2018-01-24|4844253|14086823|7.5e+08|7.5e+08|4027181|4027181|1562484|0|7.5e+08|2098091|NA|"Avisado"|"PPD"
2018-01-24|553332|830000|3e+09|3e+09|0|0|0|0|2338000|0|NA|"Desistido"|"RC BIENES"
2018-01-24|2876444|804365|0|0|5635093|5635093|3124968|0|2496728|0|20180531|"Pagado"|"PPD"
2018-01-24|4774048|12417582|1e+09|1e+09|0|4105383|781242|0|2098091|4105383|NA|"Avisado"|"PPD"
2018-01-24|2876053|7705217|2e+09|2e+09|21306637|21806637|4936107|0|2098091|500000|20180507|"Avisado"|"PPD"
2018-01-24|10037909|10037909|96055552|96055552|194991|194991|0|0|96055552|991655|NA|"Avisado"|"PPD"
2018-01-24|1669398|961691|3e+09|3e+09|792433|792433|1041708|0|699503|0|20180226|"Pagado"|"PPD"
2018-01-24|1005359|2010720|2e+09|2e+09|7647419|7647419|1801195|0|2098091|0|20180228|"Pagado"|"PPD"
2018-01-24|742300|742300|0|0|5270195|5270195|2343726|0|2098091|0|20180322|"Pagado"|"PPD"
2018-01-24|3279659|3279659|116300000|116300000|3603437|3603437|1562484|0|116300000|2098091|NA|"Avisado"|"PPD"
2018-01-24|3083901|3225420|51200000|51200000|0|392301|1041708|0|51200000|699503|20180212|"Pagado"|"PPD"
2018-01-24|3601632|7864472|93300000|93300000|1006092|1006092|2083728|0|93300000|42866|NA|"Avisado"|"PPD"
2018-01-24|39430|957580|0|0|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-01-24|986377|1972759|50070000|50070000|3737332|3737332|781242|0|2754597|0|20180307|"Pagado"|"PPD"
2018-01-24|828119|2484359|5e+07|5e+07|4224536|4224536|0|0|5e+07|2754597|NA|"Avisado"|"PPD"
2018-01-24|867497|10409909|606750720|606750720|619930|619930|0|0|606750720|619930|NA|"Avisado"|"PPD"
2018-01-24|1780000|1780000|59990000|59990000|2394089|2394089|1562484|0|59990000|2098091|NA|"Avisado"|"PPD"
2018-01-24|404343|4852072|195632992|195632992|619930|619930|0|0|195632992|619930|NA|"Avisado"|"PPD"
2018-01-24|1285123|1642325|1e+09|1e+09|788791|788791|1562484|0|2496728|0|20180411|"Pagado"|"PPD"
2018-01-24|2147249|1796837|2e+09|2e+09|0|0|0|0|4321311|0|NA|"Desistido"|"RC PERS"
2018-01-24|540510|540510|3e+09|3e+09|0|0|0|0|2020000|0|NA|"Desistido"|"RC PERS"
2018-01-24|414998|830000|3e+09|3e+09|781000|781000|0|0|3e+09|781000|NA|"Avisado"|"RC BIENES"
2018-01-24|806402|1814402|109900000|109900000|13622349|13622349|2487720|0|2098091|0|20180510|"Pagado"|"PPD"
2018-01-24|766227|766227|3e+09|3e+09|737717|1756043|0|0|737717|1018326|20180420|"Avisado"|"RC BIENES"
2018-01-24|902800|902800|31500000|31500000|6261183|6261183|1655936|0|2098091|0|20180226|"Pagado"|"PPD"
2018-01-24|1584000|2112000|4.4e+07|4.4e+07|0|0|1562484|0|1441585|0|NA|"Desistido"|"PPD"
2018-01-24|1549842|2419136|3e+09|3e+09|4259349|4259349|2343726|0|2098091|0|20180314|"Pagado"|"PPD"
2018-01-24|1203255|2274262|2e+09|2e+09|2416191|2529639|1562484|0|2e+09|2098091|20180213|"Avisado"|"PPD"
2018-01-24|5263133|10174534|1.5e+09|1.5e+09|13327822|13327822|1671228|0|2098091|0|20180423|"Pagado"|"PPD"
2018-01-24|5995079|9147874|2e+09|2e+09|44357747|44357747|0|0|4.4e+07|0|20180530|"Pagado"|"PTH"
2018-01-24|2166846|1973781|3e+09|3e+09|752483|752483|1041708|0|699503|0|20180216|"Pagado"|"PPD"
2018-01-24|1460052|1460052|3e+09|3e+09|1204230|1204230|1562484|0|3e+09|867666|NA|"Avisado"|"PPH"
2018-01-24|1953552|908992|2e+09|2e+09|461643|461643|1562484|0|2e+09|2098091|NA|"Avisado"|"PPD"
2018-01-24|3294582|2580650|3e+09|3e+09|543151|543151|1041708|0|699503|0|20180221|"Pagado"|"PPD"
2018-01-24|3231692|6697390|7.5e+08|7.5e+08|2075108|2075108|2343726|0|2098091|0|20180322|"Pagado"|"PPD"
2018-01-24|2075584|903101|7.5e+08|7.5e+08|3568403|3568403|1562484|0|7.5e+08|2098091|NA|"Avisado"|"PPD"
2018-01-24|1361259|1361259|38900000|38900000|3030883|3030883|1562484|0|2098091|0|20180227|"Pagado"|"PPD"
2018-01-24|2105191|2105191|93150000|93150000|3059514|3059514|1562484|0|93150000|867666|NA|"Avisado"|"PPH"
2018-01-24|1440000|1440000|58590000|58590000|2012528|2172528|1562484|0|58590000|2098091|20180212|"Avisado"|"PPD"
2018-01-24|702241|702241|3e+09|3e+09|3674564|3674564|3124968|0|2098091|0|20180602|"Pagado"|"PPD"
2018-01-24|3962932|7597568|1.5e+09|1.5e+09|827000|827000|0|0|2e+06|0|20180420|"Pagado"|"RC BIENES"
2018-01-24|4430642|10642569|7.5e+08|7.5e+08|1000000|1000000|0|0|7.5e+08|1000000|NA|"Avisado"|"RC BIENES"
2018-01-24|692325|1111534|1e+07|1e+07|1441585|1441585|1562484|0|1e+07|1441585|NA|"Avisado"|"PPD"
2018-01-25|1361938|58369|0|0|0|0|0|0|4040000|0|NA|"Desistido"|"RC PERS"
2018-01-25|2551497|894798|1e+09|1e+09|0|1559475|781242|0|1e+09|2098091|20180215|"Pagado"|"PPD"
2018-01-25|346971|346971|0|0|2629828|2946062|3124968|0|2496728|316234|20180419|"Avisado"|"PPD"
2018-01-25|1478620|2622381|3e+09|3e+09|0|0|1562484|0|2098091|0|NA|"Desistido"|"PPD"
2018-01-25|3948782|10150704|2e+09|2e+09|0|0|1562484|0|2098091|0|NA|"Desistido"|"PPD"
2018-01-25|3364692|903101|1e+09|1e+09|2823192|2823192|1562484|0|1e+09|2098091|NA|"Avisado"|"PPD"
2018-01-25|1440000|1440000|54710000|54710000|1188509|1483509|1562484|0|54710000|2098091|20180215|"Avisado"|"PPD"
2018-01-25|1340000|1340000|38350000|38350000|2338000|2338000|0|0|38350000|2338000|NA|"Avisado"|"RC BIENES"
2018-01-25|8237425|22247694|5e+08|5e+08|2748728|2748728|1562484|0|2098091|0|20180322|"Pagado"|"PPD"
2018-01-25|1540950|894798|2e+09|2e+09|1328522|1328522|1562484|0|2e+09|2098091|NA|"Avisado"|"PPD"
2018-01-25|854214|1025056|4e+09|4e+09|513306|513306|1562484|0|2098091|0|20180224|"Pagado"|"PPD"
2018-01-25|1200000|1200000|29820000|29820000|10175495|10175495|2126669|0|2098091|0|20180322|"Pagado"|"PPD"
2018-01-25|1513636|1513636|33900000|33900000|2623981|2623981|3124968|0|2098091|0|20180814|"Pagado"|"PPD"
2018-01-25|1240319|1240319|36100000|36100000|3819392|3819392|1562484|0|36100000|2098091|NA|"Avisado"|"PPD"
2018-01-25|877354|877354|1e+09|1e+09|2387561|2387561|1562484|0|218758|0|20180328|"Pagado"|"PPD"
2018-01-25|1004956|2009914|71500000|71500000|8442200|8442200|2343726|0|2098091|0|20180328|"Pagado"|"PPD"
2018-01-25|1340551|1340551|3e+09|3e+09|10111224|10111224|4264617|0|2098091|0|20180507|"Pagado"|"PPD"
2018-01-25|2460843|9782130|3e+09|3e+09|2264998|2264998|1562484|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-25|0|1895907|1e+09|1e+09|0|0|0|0|2754597|0|NA|"Desistido"|"PPD"
2018-01-25|7425788|11552763|5.3e+07|5.3e+07|7124267|7124267|1562484|0|5.3e+07|2098091|NA|"Avisado"|"PPD"
2018-01-25|1545859|1545859|32100000|32100000|1016165|1016165|520932|0|32100000|699503|NA|"Avisado"|"PPD"
2018-01-25|1780000|1780000|73990000|73990000|995169|995169|1562484|0|73990000|2098091|NA|"Avisado"|"PPD"
2018-01-25|1635143|1635143|3e+09|3e+09|808796|808796|1041708|0|699503|0|20180406|"Pagado"|"PPD"
2018-01-25|6819910|33858073|1.5e+09|1.5e+09|2871457|2871457|1562484|0|2098091|0|20180315|"Pagado"|"PPD"
2018-01-25|502|184604|0|0|1615975|1615975|1562484|0|0|2098091|NA|"Avisado"|"PPD"
2018-01-25|3680612|1788510|3e+09|3e+09|13589353|13590854|4140739|0|2098091|1501|20181121|"Avisado"|"PPD"
2018-01-25|7901369|16435491|2e+09|2e+09|4281189|4281189|1562484|0|2e+09|2098091|NA|"Avisado"|"PPD"
2018-01-25|1207856|908990|3e+09|3e+09|2607520|2607520|1562484|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-25|1080140|908990|2e+09|2e+09|2404685|2404685|1562484|0|2e+09|2098091|NA|"Avisado"|"PPD"
2018-01-25|1243739|1243739|3e+09|3e+09|1790222|1790222|1562484|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-25|345197|828477|3e+09|3e+09|79411|79411|1562484|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-25|1200000|1200000|29500000|29500000|3381862|3381862|1562484|0|29500000|2098091|NA|"Avisado"|"PPD"
2018-01-25|3160753|11857222|3e+09|3e+09|309869|309869|1562484|0|3e+09|867666|NA|"Avisado"|"PPH"
2018-01-25|775914|9310979|402063744|402063744|619930|619930|0|0|402063744|619930|NA|"Avisado"|"PPD"
2018-01-25|1050530|779615|1e+09|1e+09|5017574|5017574|3124968|0|2496728|0|20180423|"Pagado"|"PPD"
2018-01-25|2705891|2705891|27300000|27300000|582675|582675|520932|0|27300000|289280|NA|"Avisado"|"PPH"
2018-01-25|1459102|1459102|3e+09|3e+09|1005730|1005730|2343726|1562484|2098091|0|20180419|"Pagado"|"PPD"
2018-01-25|1440000|1440000|53860000|53860000|1477288|1477288|1562484|0|53860000|2098091|NA|"Avisado"|"PPD"
2018-01-25|0|2120951|1.2e+09|1.2e+09|1314692|1314692|0|0|1.2e+09|2754597|NA|"Avisado"|"PPD"
2018-01-25|4530411|9519329|0|0|1419527|1419527|2343726|0|2098091|0|20180803|"Pagado"|"PPD"
2018-01-25|2381535|5698632|2e+09|2e+09|1268375|1268375|1562484|0|2098091|0|20180226|"Pagado"|"PPD"
2018-01-25|4333395|9691758|7.5e+08|7.5e+08|9118415|9118415|1983961|0|2098091|0|20180326|"Pagado"|"PPD"
2018-01-25|1383619|908988|2e+09|2e+09|793322|793322|781242|0|2e+09|867666|NA|"Avisado"|"PPH"
2018-01-25|752829|752829|2e+09|2e+09|3544183|3544183|0|0|3500000|0|20181204|"Pagado"|"RC BIENES"
2018-01-25|1830197|2510157|1.5e+09|1.5e+09|1284357|1284357|1041708|0|699503|0|20180425|"Pagado"|"PPD"
2018-01-25|1871396|2039140|0|0|3757451|3757451|0|0|2338000|0|20200609|"Pagado"|"RC BIENES"
2018-01-25|830000|830000|3e+09|3e+09|0|500000|0|0|5e+05|500000|NA|"Avisado"|"RC BIENES"
2018-01-26|227344|303124|4399000|4399000|3739150|3739150|879800|0|3519200|0|20180629|"Pagado"|"PTH"
2018-01-26|800002|1600000|3e+09|3e+09|2338000|2338000|0|0|3e+09|2338000|NA|"Avisado"|"RC BIENES"
2018-01-26|384864|1154592|39700000|39700000|7570457|7570457|1562484|0|39700000|2098091|NA|"Avisado"|"PPD"
2018-01-26|2554603|3463595|1.5e+09|1.5e+09|601187|601187|520932|0|1.5e+09|699503|NA|"Avisado"|"PPD"
2018-01-26|1323980|1323980|3e+09|3e+09|1879008|1879008|1562484|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-26|1464655|1464655|3e+09|3e+09|8045005|8422719|1727012|0|3e+09|7771554|20180212|"Avisado"|"PTH"
2018-01-26|1606977|862710|1e+09|1e+09|0|3218758|1562484|0|2496728|3218758|NA|"Avisado"|"PPD"
2018-01-26|622047|1866151|5e+07|5e+07|4798548|4798548|0|0|5e+07|2754597|NA|"Avisado"|"PPD"
2018-01-26|2720493|2982001|1.3e+08|1.3e+08|0|0|558141|0|699503|0|NA|"Desistido"|"PPD"
2018-01-26|3574304|874762|2e+09|2e+09|1348193|1348193|781242|0|2e+09|2098091|NA|"Avisado"|"PPD"
2018-01-26|625252|625252|1e+09|1e+09|745298|745298|1562484|0|2496728|0|20180225|"Pagado"|"PPD"
2018-01-26|1994947|954441|2e+09|2e+09|2709585|2709585|3124968|0|2098091|0|20180507|"Pagado"|"PPD"
2018-01-26|1370667|1644801|3.2e+07|3.2e+07|1920226|1920226|781242|0|2754597|0|20180411|"Avisado"|"PPD"
2018-01-26|1365000|1365000|36432500|36432500|3167396|3167396|1562484|0|36432500|2098091|NA|"Avisado"|"PPD"
2018-01-26|11173493|16453032|57900000|57900000|14531471|14531471|5875365|0|2098091|0|20180524|"Pagado"|"PPD"
2018-01-26|1510109|1510109|45900000|45900000|3049351|3049351|1562484|0|45900000|2098091|NA|"Avisado"|"PPD"
2018-01-26|1340000|1340000|45600000|45600000|776915|776915|1562484|0|45600000|2098091|NA|"Avisado"|"PPD"
2018-01-26|2064059|2064059|0|0|7898796|7898796|2343726|0|934244|0|20190116|"Pagado"|"PPD"
2018-01-26|918498|918498|4e+09|4e+09|811417|811417|0|0|3277970|0|20180717|"Pagado"|"PPD"
2018-01-26|6196592|6196592|3e+09|3e+09|300814|300814|0|0|2338000|0|20190114|"Pagado"|"RC BIENES"
2018-01-26|284555|3414715|129088672|129088672|4321316|4321316|0|0|129088672|4321316|NA|"Avisado"|"RC PERS"
2018-01-26|2208394|5267359|3e+09|3e+09|507144|507144|0|0|2338000|0|20180228|"Pagado"|"RC BIENES"
2018-01-26|1029155|2124847|3e+09|3e+09|5064389|5064389|1562484|0|2098091|0|20180323|"Pagado"|"PPD"
2018-01-26|5048080|11475102|1e+09|1e+09|2098091|2098091|781242|0|1e+09|2098091|NA|"Avisado"|"PPD"
2018-01-26|629460|888396|4e+09|4e+09|2490348|2490348|1562484|0|2098091|0|20180327|"Pagado"|"PPD"
2018-01-26|7386452|13629804|5e+08|5e+08|913228|913228|1562484|0|5e+08|867666|NA|"Avisado"|"PPH"
2018-01-26|1030297|674891|3e+09|3e+09|2350266|2350266|1562484|0|2098091|0|20180302|"Pagado"|"PPD"
2018-01-26|8209800|15112942|3e+09|3e+09|103500000|103500000|0|0|3e+09|102300000|NA|"Avisado"|"PTH"
2018-01-26|1010321|1010321|34600000|34600000|1544926|5075065|1562484|0|34600000|2098091|20180212|"Avisado"|"PPD"
2018-01-26|891855|4043907|5e+08|5e+08|1564154|1564154|1562484|0|2098091|0|20180224|"Pagado"|"PPD"
2018-01-26|1560400|1560400|3e+09|3e+09|8239435|8239435|1870678|0|3e+09|867666|NA|"Avisado"|"PPH"
2018-01-26|5485205|11285541|5e+07|5e+07|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-01-26|0|918771|23100000|23100000|8263292|8263292|2176131|0|23100000|2098091|NA|"Avisado"|"PPD"
2018-01-26|705000|705000|3e+09|3e+09|1332128|1332128|1562484|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-26|174994|671552|3e+09|3e+09|2052843|2052843|1562484|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-26|0|3367430|133100000|133100000|2426565|2426565|781242|0|2754597|0|20180216|"Pagado"|"PPD"
2018-01-26|1227222|1227222|41800000|41800000|1947545|1947545|1562484|0|41800000|2098091|NA|"Avisado"|"PPD"
2018-01-26|2276647|903101|2e+09|2e+09|407906|407906|1562484|0|2e+09|2098091|NA|"Avisado"|"PPD"
2018-01-26|6128316|13761486|1.5e+09|1.5e+09|8410548|8410548|1977695|0|2098091|0|20180320|"Pagado"|"PPD"
2018-01-26|4271152|14924478|1e+09|1e+09|2837217|2837217|1562484|0|1e+09|2098091|NA|"Avisado"|"PPD"
2018-01-26|1420307|1420307|41300000|41300000|1886460|1886460|1562484|0|2098091|0|20180225|"Pagado"|"PPD"
2018-01-26|4670700|5863910|1.5e+09|1.5e+09|4808110|4808110|1562484|0|2098091|0|20180427|"Pagado"|"PPD"
2018-01-26|650000|491491|3e+09|3e+09|3491567|3491567|1562484|0|2098091|0|20180516|"Pagado"|"PPD"
2018-01-26|6517159|16901895|7.5e+08|7.5e+08|2734435|2734435|1562484|0|2098091|0|20180320|"Pagado"|"PPD"
2018-01-26|1314609|1314609|3.7e+07|3.7e+07|2129932|2129932|0|0|4040000|0|20180731|"Pagado"|"RC PERS"
2018-01-26|5566306|10440926|2.7e+07|2.7e+07|2098091|2098091|781242|0|2.7e+07|2098091|NA|"Avisado"|"PPD"
2018-01-26|1858436|823276|7.5e+08|7.5e+08|1867606|1867606|0|0|644350|0|20180510|"Pagado"|"RC BIENES"
2018-01-27|1365000|1365000|32400000|32400000|1547682|1547682|1562484|0|32400000|2098091|NA|"Avisado"|"PPD"
2018-01-27|1467878|2517592|1.5e+09|1.5e+09|611314|611314|0|0|779489|0|20180309|"Pagado"|"RC BIENES"
2018-01-27|3746939|9164747|1e+09|1e+09|4227040|4227040|1562484|0|1e+09|2098091|NA|"Avisado"|"PPD"
2018-01-27|3855251|5181267|7.5e+08|7.5e+08|4040397|4040397|0|0|2e+06|0|20180508|"Pagado"|"RC BIENES"
2018-01-27|0|377520|3e+09|3e+09|1000000|1000000|0|0|3e+09|1000000|NA|"Avisado"|"RC BIENES"
2018-01-27|4469362|9603401|1.5e+09|1.5e+09|4040000|4040000|0|0|1.5e+09|4040000|NA|"Avisado"|"RC PERS"
2018-01-27|2595965|4159557|1e+09|1e+09|2574767|2574767|1562484|0|1e+09|2098091|NA|"Avisado"|"PPD"
2018-01-27|1122000|1122000|3e+07|3e+07|3308837|3308837|3124968|0|3e+07|1441585|NA|"Avisado"|"PPD"
2018-01-27|2347204|6844104|1.5e+09|1.5e+09|902757|902757|781242|0|2098091|0|20180228|"Pagado"|"PPD"
2018-01-27|4090998|6362559|72900000|72900000|3880030|3880030|1562484|0|72900000|2098091|NA|"Avisado"|"PPD"
2018-01-27|1136318|1136318|3e+09|3e+09|5955108|5955108|1568640|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-27|2170645|2170645|54300000|54300000|1919067|1919067|2083728|0|54300000|42866|NA|"Avisado"|"PPD"
2018-01-27|3878400|5045176|31100000|31100000|2567324|2567324|4687452|0|31100000|785079|NA|"Avisado"|"PPD"
2018-01-27|1365000|1365000|38670000|38670000|518446|518446|1562484|0|38670000|2098091|NA|"Avisado"|"PPD"
2018-01-27|2089542|2089542|80990000|80990000|1953617|1953617|1562484|0|2098091|0|20180328|"Pagado"|"PPD"
2018-01-27|923671|1007641|27990000|27990000|6601776|6601776|0|0|27990000|2754597|NA|"Avisado"|"PPD"
2018-01-27|759221|759221|37400000|37400000|2386704|2386704|0|0|2338000|0|20190214|"Pagado"|"RC BIENES"
2018-01-27|4016491|10477777|3e+09|3e+09|2098091|2098091|781242|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-27|1854200|1854200|56800000|56800000|510079|510079|0|0|1346936|0|20181121|"Pagado"|"RC PERS"
2018-01-27|2110416|908990|1e+09|1e+09|1898087|1898087|781242|0|1e+09|2098091|NA|"Avisado"|"PPD"
2018-01-27|1304149|903101|3e+09|3e+09|0|1177288|1562484|0|3e+09|867666|20180215|"Pagado"|"PPH"
2018-01-27|2144297|2336062|43790000|43790000|682714|682714|520932|0|699503|0|20180228|"Pagado"|"PPD"
2018-01-27|1134067|1701103|47650000|47650000|1593968|1593968|0|0|47650000|2754597|NA|"Avisado"|"PPD"
2018-01-27|799919|2399759|39600000|39600000|2574565|2574565|0|0|39600000|2754597|NA|"Avisado"|"PPD"
2018-01-27|1440000|1440000|56680500|56680500|3077330|3077330|1562484|0|56680500|2098091|NA|"Avisado"|"PPD"
2018-01-27|926437|1235251|4e+09|4e+09|1092024|1092024|1562484|0|4e+09|2098091|NA|"Avisado"|"PPD"
2018-01-27|1223870|1223870|3.2e+07|3.2e+07|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-01-27|2186569|4332229|2e+09|2e+09|4780191|4780191|1562484|0|2e+09|2098091|NA|"Avisado"|"PPD"
2018-01-27|1750000|1750000|49000001|49000001|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-01-27|2694117|908992|7.5e+08|7.5e+08|507393|507393|781242|0|7.5e+08|2098091|NA|"Avisado"|"PPD"
2018-01-27|1799844|7336199|3e+09|3e+09|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-01-27|5724523|17895404|5e+08|5e+08|882031|882031|1562484|0|5e+08|2098091|NA|"Avisado"|"PPD"
2018-01-27|1456763|2350712|2e+09|2e+09|0|1740893|1562484|0|2e+09|2098091|20180215|"Pagado"|"PPD"
2018-01-27|2356037|908990|3e+09|3e+09|2966777|2966777|1562484|0|3e+09|2098091|NA|"Avisado"|"PPD"
2018-01-27|6263767|25760796|7.5e+08|7.5e+08|752894|752894|1562484|0|7.5e+08|2098091|NA|"Avisado"|"PPD"
2018-01-27|1668218|1668218|33900000|33900000|1113648|1113648|0|0|2338000|0|20180222|"Pagado"|"RC BIENES"
2018-01-27|1320000|1320000|38350000|38350000|2579797|2579797|1562484|0|2098091|0|20180312|"Pagado"|"PPD"
2018-01-27|1445000|1445000|46650000|46650000|3933263|3933263|1562484|0|46650000|2098091|NA|"Avisado"|"PPD"
2018-01-27|620310|1488751|39700000|39700000|12352887|12352887|0|0|39700000|2754597|NA|"Avisado"|"PPD"
